"id","horizon","category","compound","peak_area"
21,"L horizon","Aliphatic deriv.","n-alkene",383239
21,"L horizon","Aliphatic deriv.","n-alkene",614469
21,"L horizon","Aliphatic deriv.","n-alkene",711117
21,"L horizon","Aliphatic deriv.","n-alkene",792244
21,"L horizon","Aliphatic deriv.","n-alkene",856801
21,"L horizon","Aliphatic deriv.","n-alkene",1076850
21,"L horizon","Aliphatic deriv.","n-alkene",1208265
21,"L horizon","Aliphatic deriv.","n-alkene",953090
21,"L horizon","Aliphatic deriv.","n-alkene",186991
21,"L horizon","Aliphatic deriv.","n-alkene",662124
21,"L horizon","Aliphatic deriv.","n-alkene",1128433
21,"L horizon","N-compound","Cyclo (Pro-Pro)",552676
21,"L horizon","N-compound","Cyclo (Leu-Pro)",152615
21,"L horizon","N-compound","Diketodipyrrole",440971
21,"L horizon","N-compound","Pyridine, 4-methyl-",145933
21,"L horizon","Phenol","4-vinyl-phenol",3613273
21,"L horizon","Phenol","Phenol",1368182
21,"L horizon","Phenol","Phenol, 3-methyl-",3595483
21,"L horizon","S-lignin","4-methyl-syringol",390144
21,"L horizon","S-lignin","4-vinyl-syringol",1234843
21,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",316024
21,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",415836
21,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",524404
21,"L horizon","S-lignin","Syringyl acetone",177028
21,"L horizon","Others","Beta-Sitosterol",2025534
21,"L horizon","Others","Stigmast-4-en-3-one",56153
21,"L horizon","Others","Stigmastan-3,5-diene",1344236
21,"L horizon","Unknown","Unknown",131605677
21,"L horizon","Others","Gamma-Tocopherol",695236
21,"L horizon","Others","Vitamin E",890907
22,"L horizon","Aromatic deriv.","Benzaldehyde",103114
22,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",274401
22,"L horizon","Aromatic deriv.","Ethylbenzene",420989
22,"L horizon","Aromatic deriv.","Styrene",331657
22,"L horizon","Aromatic deriv.","Toluene",1031208
22,"L horizon","Carbohydrate","2H-Furan-3-one",2750996
22,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",369754
22,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1304827
22,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",5826343
22,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",764699
22,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",258622
22,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1161915
22,"L horizon","Carbohydrate","2-Furanmethanol",216513
22,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",782202
22,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1329303
22,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2069621
22,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",401518
22,"L horizon","Carbohydrate","2(5H)-Furanone",612589
22,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",332742
22,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",497722
22,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",849905
22,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",3597658
22,"L horizon","Carbohydrate","Acetic acid",5073552
22,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",8274133
22,"L horizon","Carbohydrate","Levoglucosan",60370559
22,"L horizon","Carbohydrate","Butanedial",290239
22,"L horizon","Carbohydrate","Butyraldehyde",12048530
22,"L horizon","Carbohydrate","Dianhydrorhamnose",2726750
22,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",261990
22,"L horizon","Carbohydrate","Furfural",3052604
22,"L horizon","Carbohydrate","Levoglucosenone and Maltol",2640029
22,"L horizon","Carbohydrate","Levosugars1",12709562
22,"L horizon","Carbohydrate","Levosugars2",30453220
22,"L horizon","Carbohydrate","Levosugars3",1835250
22,"L horizon","Aliphatic deriv.","n-fatty acid",609615
22,"L horizon","Aliphatic deriv.","n-fatty acid",672466
22,"L horizon","Others","Phytadiene1",428240
22,"L horizon","Others","Phytadiene3",207283
22,"L horizon","Others","Prist-1-ene",394229
22,"L horizon","CO2","Carbon dioxide",86120829
22,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",7689850
22,"L horizon","G-lignin","Apocynin",4433952
22,"L horizon","G-lignin","Coniferaldehyde",1285429
22,"L horizon","G-lignin","Coniferyl alcohol trans",1419350
22,"L horizon","G-lignin","Creosol",5629204
22,"L horizon","G-lignin","Dihydroconiferyl alcohol",958366
22,"L horizon","G-lignin","Phenol, 2-methoxy-",8496482
22,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",895017
22,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1446865
22,"L horizon","G-lignin","Trans-Isoeugenol",4387780
22,"L horizon","G-lignin","Vanillin",2822962
22,"L horizon","G-lignin","Propioguaiacone",1708285
22,"L horizon","Aliphatic deriv.","Ketone",316522
22,"L horizon","Aliphatic deriv.","Ketone",189331
22,"L horizon","Aliphatic deriv.","n-alkane",303875
22,"L horizon","Aliphatic deriv.","n-alkane",265823
22,"L horizon","Aliphatic deriv.","n-alkane",576764
22,"L horizon","Aliphatic deriv.","n-alkane",351260
22,"L horizon","Aliphatic deriv.","n-alkane",101089
22,"L horizon","Aliphatic deriv.","n-alkane",344245
22,"L horizon","Aliphatic deriv.","n-alkane",180014
22,"L horizon","Aliphatic deriv.","n-alkane",323213
22,"L horizon","Aliphatic deriv.","n-alkene",333570
22,"L horizon","Aliphatic deriv.","n-alkene",465332
22,"L horizon","Aliphatic deriv.","n-alkene",719026
22,"L horizon","Aliphatic deriv.","n-alkene",848015
22,"L horizon","Aliphatic deriv.","n-alkene",562691
22,"L horizon","Aliphatic deriv.","n-alkene",831736
22,"L horizon","Aliphatic deriv.","n-alkene",830261
22,"L horizon","Aliphatic deriv.","n-alkene",509962
22,"L horizon","Aliphatic deriv.","n-alkene",139739
22,"L horizon","Aliphatic deriv.","n-alkene",204693
22,"L horizon","Aliphatic deriv.","n-alkene",741798
22,"L horizon","N-compound","Cyclo (Pro-Pro)",664035
22,"L horizon","N-compound","Cyclo (Leu-Pro)",180087
22,"L horizon","N-compound","Diketodipyrrole",332804
22,"L horizon","N-compound","Pyridine, 4-methyl-",119821
22,"L horizon","Phenol","4-vinyl-phenol",4228710
22,"L horizon","Phenol","Phenol",1152749
22,"L horizon","Phenol","Phenol, 3-methyl-",3700519
22,"L horizon","S-lignin","4-methyl-syringol",165185
22,"L horizon","S-lignin","4-vinyl-syringol",591612
22,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",228601
22,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",179113
22,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",219360
22,"L horizon","S-lignin","Syringyl acetone",65551
22,"L horizon","Others","Beta-Sitosterol",2224914
22,"L horizon","Others","Stigmast-4-en-3-one",72833
22,"L horizon","Others","Stigmastan-3,5-diene",1575868
22,"L horizon","Unknown","Unknown",136405938
22,"L horizon","Others","Gamma-Tocopherol",188844
22,"L horizon","Others","Vitamin E",423480
23,"L horizon","Aromatic deriv.","Benzaldehyde",144073
23,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",107940
23,"L horizon","Aromatic deriv.","Ethylbenzene",336648
23,"L horizon","Aromatic deriv.","Styrene",273748
23,"L horizon","Aromatic deriv.","Toluene",616531
23,"L horizon","Carbohydrate","2H-Furan-3-one",2466598
23,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",234707
23,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",820045
23,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",8735160
23,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",805322
23,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",151628
23,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1190989
23,"L horizon","Carbohydrate","2-Furanmethanol",183651
23,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",593750
23,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",771993
23,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1439465
23,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",342556
23,"L horizon","Carbohydrate","2(5H)-Furanone",457185
23,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",226819
23,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",398177
23,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",641790
23,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",3949905
23,"L horizon","Carbohydrate","Acetic acid",4281604
23,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",7719264
23,"L horizon","Carbohydrate","Levoglucosan",26963924
23,"L horizon","Carbohydrate","Butanedial",223399
23,"L horizon","Carbohydrate","Butyraldehyde",9471133
23,"L horizon","Carbohydrate","Dianhydrorhamnose",1879545
23,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",206365
23,"L horizon","Carbohydrate","Furfural",3340948
23,"L horizon","Carbohydrate","Levoglucosenone and Maltol",2832791
23,"L horizon","Carbohydrate","Levosugars1",10006550
23,"L horizon","Carbohydrate","Levosugars2",29139283
23,"L horizon","Carbohydrate","Levosugars3",1019729
23,"L horizon","Aliphatic deriv.","n-fatty acid",435948
23,"L horizon","Aliphatic deriv.","n-fatty acid",577305
23,"L horizon","Others","Phytadiene1",401852
23,"L horizon","Others","Phytadiene3",165806
23,"L horizon","Others","Prist-1-ene",470930
23,"L horizon","CO2","Carbon dioxide",68089200
23,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",8762196
23,"L horizon","G-lignin","Apocynin",5356183
23,"L horizon","G-lignin","Coniferaldehyde",1793934
23,"L horizon","G-lignin","Coniferyl alcohol trans",1165346
23,"L horizon","G-lignin","Creosol",6770739
23,"L horizon","G-lignin","Dihydroconiferyl alcohol",1172702
23,"L horizon","G-lignin","Phenol, 2-methoxy-",9239270
23,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",995344
23,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1488497
23,"L horizon","G-lignin","Trans-Isoeugenol",4681607
23,"L horizon","G-lignin","Vanillin",3823929
23,"L horizon","G-lignin","Propioguaiacone",2981081
23,"L horizon","Aliphatic deriv.","Ketone",760538
23,"L horizon","Aliphatic deriv.","Ketone",190763
23,"L horizon","Aliphatic deriv.","n-alkane",346802
23,"L horizon","Aliphatic deriv.","n-alkane",269095
23,"L horizon","Aliphatic deriv.","n-alkane",457015
23,"L horizon","Aliphatic deriv.","n-alkane",317038
23,"L horizon","Aliphatic deriv.","n-alkane",127747
23,"L horizon","Aliphatic deriv.","n-alkane",382889
23,"L horizon","Aliphatic deriv.","n-alkane",170972
23,"L horizon","Aliphatic deriv.","n-alkane",163416
23,"L horizon","Aliphatic deriv.","n-alkene",314897
23,"L horizon","Aliphatic deriv.","n-alkene",567498
23,"L horizon","Aliphatic deriv.","n-alkene",727800
23,"L horizon","Aliphatic deriv.","n-alkene",563628
23,"L horizon","Aliphatic deriv.","n-alkene",632139
23,"L horizon","Aliphatic deriv.","n-alkene",864065
23,"L horizon","Aliphatic deriv.","n-alkene",926581
23,"L horizon","Aliphatic deriv.","n-alkene",627266
23,"L horizon","Aliphatic deriv.","n-alkene",200949
23,"L horizon","Aliphatic deriv.","n-alkene",137018
23,"L horizon","Aliphatic deriv.","n-alkene",699759
23,"L horizon","N-compound","Cyclo (Pro-Pro)",462948
23,"L horizon","N-compound","Cyclo (Leu-Pro)",128185
23,"L horizon","N-compound","Diketodipyrrole",239105
23,"L horizon","N-compound","Pyridine, 4-methyl-",79590
23,"L horizon","Phenol","4-vinyl-phenol",3164464
23,"L horizon","Phenol","Phenol",1111165
23,"L horizon","Phenol","Phenol, 3-methyl-",2537690
23,"L horizon","S-lignin","4-methyl-syringol",262921
23,"L horizon","S-lignin","4-vinyl-syringol",900089
23,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",247553
23,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",317440
23,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",301845
23,"L horizon","S-lignin","Syringyl acetone",133319
23,"L horizon","Others","Beta-Sitosterol",1834599
23,"L horizon","Others","Stigmast-4-en-3-one",349657
23,"L horizon","Others","Stigmastan-3,5-diene",1150892
23,"L horizon","Unknown","Unknown",125810266
23,"L horizon","Others","Gamma-Tocopherol",468664
23,"L horizon","Others","Vitamin E",720823
24,"L horizon","Aromatic deriv.","Benzaldehyde",73420
24,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",162327
24,"L horizon","Aromatic deriv.","Ethylbenzene",265581
24,"L horizon","Aromatic deriv.","Styrene",191510
24,"L horizon","Aromatic deriv.","Toluene",649824
24,"L horizon","Carbohydrate","2H-Furan-3-one",1849746
24,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",185454
24,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",726360
24,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",1549848
24,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",475388
24,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",145940
24,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1144478
24,"L horizon","Carbohydrate","2-Furanmethanol",72267
24,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",351365
24,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",575613
24,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1294165
24,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",264858
24,"L horizon","Carbohydrate","2(5H)-Furanone",359261
24,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",188251
24,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",338281
24,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",483204
24,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",2855759
24,"L horizon","Carbohydrate","Acetic acid",3309331
24,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",6821082
24,"L horizon","Carbohydrate","Levoglucosan",55515233
24,"L horizon","Carbohydrate","Butanedial",134890
24,"L horizon","Carbohydrate","Butyraldehyde",8742855
24,"L horizon","Carbohydrate","Dianhydrorhamnose",1688689
24,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",207128
24,"L horizon","Carbohydrate","Furfural",2362187
24,"L horizon","Carbohydrate","Levoglucosenone and Maltol",2390698
24,"L horizon","Carbohydrate","Levosugars1",7586008
24,"L horizon","Carbohydrate","Levosugars2",251005
24,"L horizon","Carbohydrate","Levosugars3",994050
24,"L horizon","Aliphatic deriv.","n-fatty acid",231360
24,"L horizon","Aliphatic deriv.","n-fatty acid",292558
24,"L horizon","Others","Phytadiene1",294938
24,"L horizon","Others","Phytadiene3",168666
24,"L horizon","Others","Prist-1-ene",339641
24,"L horizon","CO2","Carbon dioxide",67310041
24,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",4641614
24,"L horizon","G-lignin","Apocynin",2379635
24,"L horizon","G-lignin","Coniferaldehyde",701472
24,"L horizon","G-lignin","Coniferyl alcohol trans",264527
24,"L horizon","G-lignin","Creosol",2898381
24,"L horizon","G-lignin","Dihydroconiferyl alcohol",377508
24,"L horizon","G-lignin","Phenol, 2-methoxy-",4660008
24,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",398094
24,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",881040
24,"L horizon","G-lignin","Trans-Isoeugenol",1925803
24,"L horizon","G-lignin","Vanillin",1484527
24,"L horizon","G-lignin","Propioguaiacone",1188703
24,"L horizon","Aliphatic deriv.","Ketone",434086
24,"L horizon","Aliphatic deriv.","Ketone",110418
24,"L horizon","Aliphatic deriv.","n-alkane",182807
24,"L horizon","Aliphatic deriv.","n-alkane",237111
24,"L horizon","Aliphatic deriv.","n-alkane",312070
24,"L horizon","Aliphatic deriv.","n-alkane",196873
24,"L horizon","Aliphatic deriv.","n-alkane",72942
24,"L horizon","Aliphatic deriv.","n-alkane",215246
24,"L horizon","Aliphatic deriv.","n-alkane",87346
24,"L horizon","Aliphatic deriv.","n-alkane",102738
24,"L horizon","Aliphatic deriv.","n-alkene",275631
24,"L horizon","Aliphatic deriv.","n-alkene",302206
24,"L horizon","Aliphatic deriv.","n-alkene",415867
24,"L horizon","Aliphatic deriv.","n-alkene",456263
24,"L horizon","Aliphatic deriv.","n-alkene",396714
24,"L horizon","Aliphatic deriv.","n-alkene",612820
24,"L horizon","Aliphatic deriv.","n-alkene",541041
24,"L horizon","Aliphatic deriv.","n-alkene",303472
24,"L horizon","Aliphatic deriv.","n-alkene",119793
24,"L horizon","Aliphatic deriv.","n-alkene",231696
24,"L horizon","Aliphatic deriv.","n-alkene",1064911
24,"L horizon","N-compound","Cyclo (Pro-Pro)",412153
24,"L horizon","N-compound","Cyclo (Leu-Pro)",126506
24,"L horizon","N-compound","Diketodipyrrole",185816
24,"L horizon","N-compound","Pyridine, 4-methyl-",33136
24,"L horizon","Phenol","4-vinyl-phenol",1968387
24,"L horizon","Phenol","Phenol",1069707
24,"L horizon","Phenol","Phenol, 3-methyl-",2114222
24,"L horizon","S-lignin","4-methyl-syringol",100457
24,"L horizon","S-lignin","4-vinyl-syringol",457923
24,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",110399
24,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",119016
24,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",153053
24,"L horizon","S-lignin","Syringyl acetone",65025
24,"L horizon","Others","Beta-Sitosterol",1578681
24,"L horizon","Others","Stigmast-4-en-3-one",105089
24,"L horizon","Others","Stigmastan-3,5-diene",855040
24,"L horizon","Unknown","Unknown",94485754
24,"L horizon","Others","Gamma-Tocopherol",348661
24,"L horizon","Others","Vitamin E",581369
25,"L horizon","Aromatic deriv.","Benzaldehyde",134153
25,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",227110
25,"L horizon","Aromatic deriv.","Ethylbenzene",862802
25,"L horizon","Aromatic deriv.","Styrene",324623
25,"L horizon","Aromatic deriv.","Toluene",1512749
25,"L horizon","Carbohydrate","2H-Furan-3-one",3910584
25,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",509904
25,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1665075
25,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",14110113
25,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",905220
25,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",307691
25,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",2010892
25,"L horizon","Carbohydrate","2-Furanmethanol",269165
25,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",835047
25,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1346183
25,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",3057824
25,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",551460
25,"L horizon","Carbohydrate","2(5H)-Furanone",762726
25,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",428966
25,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",639737
25,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",1190143
25,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",5054860
25,"L horizon","Carbohydrate","Acetic acid",7214283
25,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",10161048
25,"L horizon","Carbohydrate","Levoglucosan",29704744
25,"L horizon","Carbohydrate","Butanedial",256137
25,"L horizon","Carbohydrate","Butyraldehyde",14493220
25,"L horizon","Carbohydrate","Dianhydrorhamnose",3686655
25,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",381779
25,"L horizon","Carbohydrate","Furfural",4505940
25,"L horizon","Carbohydrate","Levoglucosenone and Maltol",4052963
25,"L horizon","Carbohydrate","Levosugars1",15185373
25,"L horizon","Carbohydrate","Levosugars2",40111667
25,"L horizon","Carbohydrate","Levosugars3",1410720
25,"L horizon","Aliphatic deriv.","n-fatty acid",1105729
25,"L horizon","Aliphatic deriv.","n-fatty acid",1277292
25,"L horizon","Others","Phytadiene1",669378
25,"L horizon","Others","Phytadiene3",265980
25,"L horizon","Others","Prist-1-ene",786056
25,"L horizon","CO2","Carbon dioxide",102655257
25,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",8059773
25,"L horizon","G-lignin","Apocynin",3914084
25,"L horizon","G-lignin","Coniferaldehyde",603701
